station_id,station_group_id,station_name,prefecture,city,ward_or_city,address,latitude,longitude,lines,companies,line_count,importance_rank,importance_score,source
100915,100915,新黒部,富山県,黒部市,黒部市,富山県黒部市若栗2787番地,36.873163,137.480177,富山地鉄本線,富山地方鉄道,1,D,13,駅データ.jp
100917,100917,新高岡,富山県,高岡市,高岡市,富山県高岡市下黒田1872番地,36.727004,137.010459,JR城端線,JR西日本,1,C,23,駅データ.jp
101009,101009,新水俣,熊本県,水俣市,水俣市,水俣市初野３０５,32.210825,130.428893,肥薩おれんじ鉄道線,肥薩おれんじ鉄道,1,D,13,駅データ.jp
101010,101010,出水,鹿児島県,出水市,出水市,出水市上鯖淵,32.089275,130.357803,肥薩おれんじ鉄道線,肥薩おれんじ鉄道,1,D,13,駅データ.jp
1110101,1110101,函館,北海道,函館市,函館市,北海道函館市若松町１２-１３,41.773174,140.727205,JR函館本線(函館～長万部)|函館市電２系統|函館市電５系統|道南いさりび鉄道線,JR北海道|函館市交通局|道南いさりび鉄道,4,C,38,駅データ.jp
1110102,1110102,五稜郭,北海道,函館市,函館市,函館市亀田本町,41.803557,140.733539,JR函館本線(函館～長万部)|道南いさりび鉄道線,JR北海道|道南いさりび鉄道,2,D,15,駅データ.jp
1110103,1110103,桔梗,北海道,函館市,函館市,北海道函館市桔梗３丁目４１-３６,41.846457,140.722952,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110104,1110104,大中山,北海道,,,亀田郡七飯町大字大中山,41.864641,140.71358,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110105,1110105,七飯,北海道,,,亀田郡七飯町字本町,41.886971,140.688556,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110106,1110106,新函館北斗,北海道,北斗市,北斗市,北海道北斗市市渡,41.9054,140.646525,JR函館本線(函館～長万部),JR北海道,1,C,23,駅データ.jp
1110108,1110108,大沼,北海道,,,北海道亀田郡七飯町字大沼町４,41.971954,140.669347,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110109,1110109,大沼公園,北海道,,,北海道亀田郡七飯町字大沼町８５,41.980958,140.669758,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110110,1110110,赤井川,北海道,,,茅部郡森町字赤井川,42.003267,140.642678,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110111,1110111,駒ケ岳,北海道,,,北海道茅部郡森町字駒ヶ岳,42.038809,140.610476,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110117,1110117,鹿部,北海道,,,茅部郡鹿部町字本別,42.06439,140.771393,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110118,1110118,渡島沼尻,北海道,,,茅部郡森町砂原東４丁目,42.10706,140.747596,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110119,1110119,渡島砂原,北海道,,,茅部郡森町砂原４丁目,42.12164,140.689451,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110120,1110120,掛澗,北海道,,,茅部郡森町砂原西３丁目,42.119205,140.64598,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110121,1110121,尾白内,北海道,,,茅部郡森町字尾白内町,42.111232,140.613449,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110122,1110122,東森,北海道,,,茅部郡森町字港町,42.106823,140.59353,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110123,1110123,森,北海道,,,茅部郡森町字本町,42.108917,140.573846,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110127,1110127,石倉,北海道,,,茅部郡森町字石倉町,42.17285,140.458436,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110128,1110128,落部,北海道,,,二海郡八雲町落部,42.187617,140.420755,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110129,1110129,野田生,北海道,,,二海郡八雲町野田生,42.217104,140.37586,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110130,1110130,山越,北海道,,,二海郡八雲町山越,42.231172,140.326593,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110131,1110131,八雲,北海道,,,二海郡八雲町本町,42.253391,140.273342,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110133,1110133,山崎,北海道,,,二海郡八雲町山崎,42.314635,140.2746,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110134,1110134,黒岩,北海道,,,二海郡八雲町黒岩,42.368296,140.288173,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110136,1110136,国縫,北海道,,,山越郡長万部町字国縫,42.439319,140.320885,JR函館本線(函館～長万部),JR北海道,1,D,5,駅データ.jp
1110138,1110138,長万部,北海道,,,山越郡長万部町字長万部,42.512477,140.37507,JR函館本線(函館～長万部)|JR函館本線(長万部～小樽)|JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,3,C,24,駅データ.jp
1110204,1110204,黒松内,北海道,,,寿都郡黒松内町字黒松内,42.669608,140.305704,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110205,1110205,熱郛,北海道,,,寿都郡黒松内町字白井川,42.675653,140.375084,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110206,1110206,目名,北海道,,,磯谷郡蘭越町目名町,42.761432,140.465742,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110207,1110207,蘭越,北海道,,,磯谷郡蘭越町蘭越町,42.804542,140.52894,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110208,1110208,昆布,北海道,,,磯谷郡蘭越町昆布町,42.797984,140.596107,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110209,1110209,ニセコ,北海道,,,虻田郡ニセコ町字中央通,42.808746,140.684588,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110210,1110210,比羅夫,北海道,,,虻田郡倶知安町比羅夫,42.84856,140.722615,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110211,1110211,倶知安,北海道,,,虻田郡倶知安町北三条西４丁目,42.90164,140.745471,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110212,1110212,小沢,北海道,,,岩内郡共和町小沢,42.97185,140.677657,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110213,1110213,銀山,北海道,余市,余市,余市郡仁木町銀山２丁目,43.040888,140.715321,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110214,1110214,然別,北海道,余市,余市,余市郡仁木町然別,43.12551,140.737211,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110215,1110215,仁木,北海道,余市,余市,余市郡仁木町字北町１丁目,43.154091,140.770546,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110216,1110216,余市,北海道,余市,余市,余市郡余市町黒川町５丁目,43.186558,140.794686,JR函館本線(長万部～小樽),JR北海道,1,D,13,駅データ.jp
1110217,1110217,蘭島,北海道,小樽市,小樽市,小樽市蘭島１丁目,43.19651,140.854643,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110218,1110218,塩谷,北海道,小樽市,小樽市,小樽市塩谷２丁目,43.202406,140.924546,JR函館本線(長万部～小樽),JR北海道,1,D,5,駅データ.jp
1110219,1110219,小樽,北海道,小樽市,小樽市,小樽市稲穂２丁目,43.197172,140.993653,JR函館本線(小樽～旭川)|JR函館本線(長万部～小樽),JR北海道,2,C,23,駅データ.jp
1110302,1110302,南小樽,北海道,小樽市,小樽市,小樽市住吉町,43.186529,141.007883,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110303,1110303,小樽築港,北海道,小樽市,小樽市,小樽市築港,43.180752,141.029051,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110304,1110304,朝里,北海道,小樽市,小樽市,小樽市朝里１丁目,43.176868,141.063923,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110305,1110305,銭函,北海道,小樽市,小樽市,小樽市銭函２丁目,43.143403,141.159868,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110306,1110306,ほしみ,北海道,札幌市,札幌市手稲区,札幌市手稲区手稲星置１条９丁目,43.13373,141.191402,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110307,1110307,星置,北海道,札幌市,札幌市手稲区,札幌市手稲区星置１条３丁目,43.132375,141.210856,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110308,1110308,稲穂,北海道,札幌市,札幌市手稲区,札幌市手稲区曙１条３丁目,43.128115,141.222919,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110309,1110309,手稲,北海道,札幌市,札幌市手稲区,札幌市手稲区手稲本町１条４丁目,43.120238,141.243785,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110310,1110310,稲積公園,北海道,札幌市,札幌市手稲区,札幌市手稲区富丘１条４丁目,43.112023,141.257113,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110311,1110311,発寒,北海道,札幌市,札幌市西区,札幌市西区発寒９条１３丁目,43.099819,141.277273,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110312,1110312,発寒中央,北海道,札幌市,札幌市西区,札幌市西区発寒十条３丁目,43.089271,141.294497,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110313,1110313,琴似,北海道,札幌市,札幌市西区,札幌市西区琴似2条2丁目,43.081599,141.307418,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110314,1110314,桑園,北海道,札幌市,札幌市中央区,札幌市中央区北１１条西１５丁目,43.070744,141.332036,JR函館本線(小樽～旭川)|JR札沼線,JR北海道,2,D,15,駅データ.jp
1110315,1110315,札幌,北海道,札幌市,札幌市北区,札幌市北区北６条西４丁目,43.067715,141.35058,JR函館本線(小樽～旭川)|JR千歳線|JR札沼線|札幌市営地下鉄南北線|札幌市営地下鉄東豊線,JR北海道|札幌市交通局,5,S,80,駅データ.jp
1110316,1110316,苗穂,北海道,札幌市,札幌市中央区,札幌市中央区北３条東１１丁目,43.068539,141.373631,JR函館本線(小樽～旭川)|JR千歳線,JR北海道,2,D,15,駅データ.jp
1110317,1110317,白石,北海道,札幌市,札幌市白石区,札幌市白石区平和通3丁目北6,43.054715,141.413612,JR函館本線(小樽～旭川)|JR千歳線,JR北海道,2,D,15,駅データ.jp
1110318,1110318,厚別,北海道,札幌市,札幌市厚別区,札幌市厚別区厚別中央５条４丁目,43.045154,141.46369,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110319,1110319,森林公園,北海道,札幌市,札幌市厚別区,札幌市厚別区厚別北１条４丁目,43.056456,141.481332,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110320,1110320,大麻,北海道,江別市,江別市,江別市大麻中町,43.072382,141.496925,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110321,1110321,野幌,北海道,江別市,江別市,江別市野幌町,43.092559,141.52984,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110322,1110322,高砂,北海道,江別市,江別市,江別市高砂町,43.100084,141.540752,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110323,1110323,江別,北海道,江別市,江別市,江別市萩ケ岡,43.110189,141.55679,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110324,1110324,豊幌,北海道,江別市,江別市,江別市豊幌,43.136446,141.62466,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110325,1110325,幌向,北海道,岩見沢市,岩見沢市,岩見沢市幌向南１条３丁目,43.151348,141.655839,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110326,1110326,上幌向,北海道,岩見沢市,岩見沢市,岩見沢市上幌向南１条４丁目,43.18183,141.715391,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110327,1110327,岩見沢,北海道,岩見沢市,岩見沢市,岩見沢市有明町南,43.204201,141.759359,JR函館本線(小樽～旭川)|JR室蘭本線(苫小牧～岩見沢),JR北海道,2,C,23,駅データ.jp
1110328,1110328,峰延,北海道,美唄市,美唄市,美唄市峰延,43.264694,141.814673,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110329,1110329,光珠内,北海道,美唄市,美唄市,美唄市光珠内,43.292658,141.844655,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110330,1110330,美唄,北海道,美唄市,美唄市,美唄市東一条南２丁目,43.330751,141.862157,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110331,1110331,茶志内,北海道,美唄市,美唄市,美唄市茶志内町,43.369842,141.87336,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110332,1110332,奈井江,北海道,空知郡奈井江町本町１区,空知郡奈井江町本町１区,空知郡奈井江町本町１区,43.423718,141.889115,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110333,1110333,豊沼,北海道,砂川市,砂川市,砂川市豊沼町,43.464224,141.901032,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110334,1110334,砂川,北海道,砂川市,砂川市,砂川市東２条北２丁目,43.493468,141.909642,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110335,1110335,滝川,北海道,滝川市,滝川市,滝川市栄町４丁目,43.555278,141.900807,JR函館本線(小樽～旭川)|JR根室本線(滝川～富良野),JR北海道,2,C,23,駅データ.jp
1110336,1110336,江部乙,北海道,滝川市,滝川市,滝川市江部乙町西町１２丁目,43.627564,141.935937,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110337,1110337,妹背牛,北海道,,,雨竜郡妹背牛町字妹背牛,43.690841,141.966591,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110338,1110338,深川,北海道,深川市,深川市,深川市１条,43.721021,142.041642,JR函館本線(小樽～旭川),JR北海道,1,D,13,駅データ.jp
1110339,1110339,納内,北海道,深川市,深川市,深川市納内町字納内,43.732509,142.130072,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110341,1110341,近文,北海道,旭川市,旭川市,旭川市近文町１９丁目,43.789193,142.325327,JR函館本線(小樽～旭川),JR北海道,1,D,5,駅データ.jp
1110342,1110342,旭川,北海道,旭川市,旭川市,旭川市宮下通８丁目,43.763492,142.357803,JR函館本線(小樽～旭川)|JR宗谷本線|JR富良野線|JR石北本線,JR北海道,4,C,38,駅データ.jp
1110402,1110402,静狩,北海道,,,山越郡長万部町字静狩,42.584065,140.460025,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110403,1110403,小幌,北海道,,,虻田郡豊浦町字礼文華,42.589731,140.537361,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110404,1110404,礼文,北海道,,,虻田郡豊浦町字礼文華,42.580422,140.595013,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110405,1110405,大岸,北海道,,,虻田郡豊浦町字大岸,42.585969,140.639036,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110406,1110406,豊浦,北海道,,,虻田郡豊浦町字旭町,42.580323,140.71536,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110407,1110407,洞爺,北海道,,,虻田郡洞爺湖町旭町,42.55055,140.763959,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110408,1110408,有珠,北海道,伊達市,伊達市,伊達市有珠町,42.513267,140.793969,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110409,1110409,長和,北海道,伊達市,伊達市,伊達市長和町,42.488262,140.833783,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110410,1110410,伊達紋別,北海道,伊達市,伊達市,伊達市山下町,42.469395,140.855802,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,13,駅データ.jp
1110411,1110411,北舟岡,北海道,伊達市,伊達市,伊達市舟岡町,42.450528,140.880259,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110412,1110412,稀府,北海道,伊達市,伊達市,伊達市南稀府町,42.425567,140.898836,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110413,1110413,黄金,北海道,伊達市,伊達市,伊達市南黄金町,42.386441,140.907781,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110414,1110414,崎守,北海道,室蘭市,室蘭市,室蘭市崎守町,42.373968,140.927141,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110415,1110415,本輪西,北海道,室蘭市,室蘭市,室蘭市本輪西町１丁目,42.358734,140.977561,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110416,1110416,室蘭,北海道,室蘭市,室蘭市,室蘭市入江町１,42.317864,140.97571,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,13,駅データ.jp
1110417,1110417,母恋,北海道,室蘭市,室蘭市,室蘭市母恋北町１丁目,42.317295,140.990018,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110418,1110418,御崎,北海道,室蘭市,室蘭市,室蘭市御崎町２丁目,42.329014,140.993881,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110419,1110419,輪西,北海道,室蘭市,室蘭市,室蘭市仲町,42.333775,141.005743,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110420,1110420,東室蘭,北海道,室蘭市,室蘭市,室蘭市東町２丁目,42.349374,141.026411,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,13,駅データ.jp
1110421,1110421,鷲別,北海道,登別市,登別市,登別市鷲別町２丁目,42.35953,141.042759,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110422,1110422,幌別,北海道,登別市,登別市,登別市幌別町３丁目,42.409782,141.107293,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110423,1110423,富浦,北海道,登別市,登別市,登別市富浦町１丁目,42.441957,141.156878,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110424,1110424,登別,北海道,登別市,登別市,登別市登別港町１丁目,42.45207,141.180931,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,13,駅データ.jp
1110425,1110425,虎杖浜,北海道,,,白老郡白老町字虎杖浜,42.464695,141.215092,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110426,1110426,竹浦,北海道,,,白老郡白老町字竹浦,42.49284,141.260395,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110427,1110427,北吉原,北海道,,,白老郡白老町字北吉原,42.509119,141.286199,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110428,1110428,萩野,北海道,,,白老郡白老町字萩野,42.521159,141.30603,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110429,1110429,白老,北海道,,,白老郡白老町東町１丁目,42.55474,141.360054,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110430,1110430,社台,北海道,,,白老郡白老町字社台,42.578682,141.417433,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110431,1110431,錦岡,北海道,苫小牧市,苫小牧市,苫小牧市字錦岡,42.6025,141.48722,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110432,1110432,糸井,北海道,苫小牧市,苫小牧市,苫小牧市日吉町３丁目,42.6225,141.546187,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110433,1110433,青葉,北海道,苫小牧市,苫小牧市,苫小牧市青葉町１丁目,42.62999,141.568278,JR室蘭本線(長万部・室蘭～苫小牧),JR北海道,1,D,5,駅データ.jp
1110434,1110434,苫小牧,北海道,苫小牧市,苫小牧市,苫小牧市表町６丁目,42.639665,141.596837,JR千歳線|JR室蘭本線(苫小牧～岩見沢)|JR室蘭本線(長万部・室蘭～苫小牧)|JR日高本線,JR北海道,4,C,38,駅データ.jp
1110502,1110502,沼ノ端,北海道,苫小牧市,苫小牧市,苫小牧市字沼ノ端,42.672057,141.693132,JR千歳線|JR室蘭本線(苫小牧～岩見沢),JR北海道,2,D,15,駅データ.jp
1110503,1110503,遠浅,北海道,,,勇払郡安平町遠浅,42.729533,141.769568,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110504,1110504,早来,北海道,,,勇払郡安平町早来大町,42.765237,141.814106,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110505,1110505,安平,北海道,,,勇払郡安平町安平,42.814007,141.825283,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110506,1110506,追分,北海道,,,勇払郡安平町追分中央,42.873316,141.810678,JR室蘭本線(苫小牧～岩見沢)|JR石勝線,JR北海道,2,D,15,駅データ.jp
1110507,1110507,三川,北海道,,,夕張郡由仁町三川,42.945029,141.800778,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110508,1110508,古山,北海道,,,夕張郡由仁町字古山,42.975256,141.793969,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110509,1110509,由仁,北海道,,,夕張郡由仁町古山,43.012206,141.785868,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110510,1110510,栗山,北海道,,,夕張郡栗山町中央３丁目,43.058164,141.775603,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110511,1110511,栗丘,北海道,岩見沢市,岩見沢市,岩見沢市栗沢町栗丘,43.085444,141.744333,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110512,1110512,栗沢,北海道,岩見沢市,岩見沢市,岩見沢市栗沢町本町,43.120367,141.739743,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110513,1110513,志文,北海道,岩見沢市,岩見沢市,岩見沢市志文本町１条４丁目,43.158903,141.744443,JR室蘭本線(苫小牧～岩見沢),JR北海道,1,D,5,駅データ.jp
1110603,1110603,赤平,北海道,赤平市,赤平市,赤平市泉町１丁目,43.555144,142.048669,JR根室本線(滝川～富良野),JR北海道,1,D,13,駅データ.jp
1110604,1110604,茂尻,北海道,赤平市,赤平市,赤平市字茂尻町南２丁目,43.537314,142.082156,JR根室本線(滝川～富良野),JR北海道,1,D,5,駅データ.jp
1110605,1110605,平岸,北海道,赤平市,赤平市,北海道赤平市平岸仲町１丁目,43.541401,142.123872,JR根室本線(滝川～富良野),JR北海道,1,D,5,駅データ.jp
1110606,1110606,芦別,北海道,芦別市,芦別市,芦別市本町,43.516636,142.184543,JR根室本線(滝川～富良野),JR北海道,1,D,13,駅データ.jp
1110607,1110607,上芦別,北海道,芦別市,芦別市,芦別市上芦別町,43.48871,142.210855,JR根室本線(滝川～富良野),JR北海道,1,D,13,駅データ.jp
1110608,1110608,野花南,北海道,芦別市,芦別市,芦別市野花南町,43.474418,142.261772,JR根室本線(滝川～富良野),JR北海道,1,D,5,駅データ.jp
1110610,1110610,富良野,北海道,富良野市,富良野市,富良野市日の出町,43.347114,142.391374,JR富良野線|JR根室本線(滝川～富良野),JR北海道,2,C,23,駅データ.jp
1110618,1110618,新得,北海道,,,上川郡新得町本通北１丁目,43.082501,142.832432,JR根室本線(新得～釧路)|JR石勝線,JR北海道,2,D,15,駅データ.jp
1110702,1110702,十勝清水,北海道,,,上川郡清水町本通１丁目,43.012892,142.879535,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110704,1110704,御影,北海道,,,上川郡清水町御影本通り１丁目,42.942418,142.935739,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110705,1110705,芽室,北海道,,,河西郡芽室町本通り１丁目,42.909846,143.047991,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110706,1110706,大成,北海道,,,河西郡芽室町東芽室南２線,42.916056,143.069666,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110707,1110707,西帯広,北海道,帯広市,帯広市,帯広市西２３条南１丁目,42.923941,143.126351,JR根室本線(新得～釧路),JR北海道,1,D,13,駅データ.jp
1110708,1110708,柏林台,北海道,帯広市,帯広市,帯広市西１７条南１丁目,42.928877,143.1645,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110709,1110709,帯広,北海道,帯広市,帯広市,帯広市西２条南１２丁目,42.917997,143.20195,JR根室本線(新得～釧路),JR北海道,1,D,13,駅データ.jp
1110710,1110710,札内,北海道,,,中川郡幕別町字札内中央町,42.912697,143.256248,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110712,1110712,幕別,北海道,,,中川郡幕別町錦町,42.90784,143.359293,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110713,1110713,利別,北海道,,,中川郡池田町字利別西町,42.934706,143.424445,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110714,1110714,池田,北海道,,,中川郡池田町東１条１丁目,42.922186,143.453033,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110715,1110715,十弗,北海道,,,中川郡豊頃町字十弗宝町,42.855781,143.500797,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110716,1110716,豊頃,北海道,,,中川郡豊頃町豊頃旭町,42.817548,143.538615,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110717,1110717,新吉野,北海道,,,十勝郡浦幌町字吉野,42.778238,143.60826,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110718,1110718,浦幌,北海道,,,十勝郡浦幌町字本町,42.810849,143.651568,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110720,1110720,厚内,北海道,,,十勝郡浦幌町字厚内,42.809539,143.814389,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110723,1110723,音別,北海道,釧路市,釧路市,釧路市音別町本町１丁目,42.888997,143.932442,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110725,1110725,白糠,北海道,,,白糠郡白糠町東１条南１丁目,42.956161,144.076879,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110726,1110726,西庶路,北海道,,,白糠郡白糠町西庶路西１条南３丁目,42.976138,144.129826,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110727,1110727,庶路,北海道,白糠郡白糠町庶路甲区,白糠郡白糠町庶路甲区,白糠郡白糠町庶路甲区,42.983601,144.150018,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110728,1110728,大楽毛,北海道,釧路市,釧路市,釧路市大楽毛５丁目,43.009078,144.273879,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
1110729,1110729,新大楽毛,北海道,釧路市,釧路市,釧路市大楽毛１丁目,43.009423,144.295558,JR根室本線(新得～釧路),JR北海道,1,D,5,駅データ.jp
